,x,y,z,fov_id,predicted_name,predicted_id,probability,distance
10815,607,1288,1,226,Apob,45,0.99999154,
10816,964,1551,1,226,Slc5a1,50,1.0,
10817,638,888,1,226,Sdc1,92,0.9999999,
10818,627,820,1,226,Slc51a,1,0.999987,
10819,686,442,1,226,Net1,46,0.99996436,
10820,959,1587,1,226,Neat1,49,1.0,
10821,859,669,1,226,Cd79a,88,0.993558,
10822,1869,1429,1,226,Slc5a1,50,0.9729393,
10823,880,1615,1,226,Apob,45,0.99999857,
10824,941,1508,1,226,Neat1,49,1.0,
10825,66,447,1,226,Slc51a,1,1.0,
10826,1292,68,1,226,Taar3,220,0.9869668,
10827,649,1154,1,226,Apob,45,0.99999845,
10828,731,1594,1,226,Slc5a1,50,0.99999547,
10829,1627,656,1,226,background,266,0.99418867,
10830,680,610,1,226,Slc51a,1,1.0,
10831,1951,1343,1,226,Apob,45,0.9999995,
10832,1576,1378,1,226,background,266,0.99313337,
10833,1732,1136,1,226,Net1,46,0.99999833,
10834,1925,472,1,226,Txndc5,5,0.99999166,
10835,1650,168,1,226,Apob,45,0.8008289,
10836,666,901,1,226,Jaml,11,0.69719654,
10837,1894,1488,1,226,Chrm4,176,0.99997234,
10838,1124,1077,1,226,Neat1,49,1.0,
10839,1102,1357,1,226,Lct,44,0.59685916,
10840,366,383,1,226,Slc51a,1,0.99999547,
10841,1860,1541,1,226,H2-Eb1,104,0.9604706,
10842,658,1602,1,226,Ada,48,0.96111405,
10843,13,597,1,226,Maoa,2,0.9999999,
10844,66,527,1,226,Slc51a,1,1.0,
10845,689,1483,1,226,Neat1,49,0.99999976,
10846,1340,642,1,226,Slc51a,1,0.99963725,
10847,1658,334,1,226,Maoa,2,0.907948,
10848,1175,162,1,226,background,266,0.9870726,
10849,1652,281,1,226,Slc51a,1,0.9276355,
10850,1822,1034,1,226,Neat1,49,1.0,
10851,447,250,1,226,Ifnar1,75,0.99766695,
10852,1631,1447,1,226,Itgam,97,0.8015092,
10853,108,676,1,226,Marcksl1,56,0.9999995,
10854,1326,595,1,226,Neat1,49,0.9971022,
10855,1195,260,1,226,Slc5a1,50,0.9999999,
10856,1869,516,1,226,Cd3e,68,0.9999999,
10857,1922,844,1,226,background,266,0.9972071,
10858,1687,305,1,226,Blank-13,254,0.72851056,
10859,829,1680,1,226,background,266,0.99679595,
10860,657,1093,1,226,Acsl1,41,0.99999523,
10861,1607,1447,1,226,background,266,0.9726934,
10862,698,1600,1,226,Slc51a,1,1.0,
10863,392,343,1,226,Slc5a1,50,0.9999993,
10864,1762,293,1,226,Fzd5,167,0.9999912,
10865,1906,964,1,226,Vim,58,0.9999963,
10866,435,278,1,226,Gzmb,108,0.9998184,
10867,1677,595,1,226,Mpo,98,0.61121035,
10868,1642,245,1,226,Slc51a,1,0.74458885,
10869,1611,1226,1,226,background,266,0.9928988,
10870,1940,452,1,226,Slc51a,1,0.9982407,
10871,624,943,1,226,Apob,45,0.99843794,
10872,109,612,1,226,Htr6,206,0.59197164,
10873,726,1554,1,226,Ada,48,0.9999999,
10874,671,996,1,226,Apob,45,0.9979582,
10875,1418,1455,1,226,background,266,0.99996936,
10876,834,765,1,226,Sdc1,92,0.99999976,
10877,101,534,1,226,background,266,0.99753404,
10878,1376,50,1,226,Apob,45,0.9950075,
10879,780,462,1,226,Cysltr1,125,0.88963336,
10880,649,1065,1,226,Apob,45,0.94109106,
10881,1665,301,1,226,Slc51a,1,0.99308676,
10882,1770,239,1,226,Slc51a,1,0.99997914,
10883,973,1536,1,226,Lrmp,12,0.9998497,
10884,1723,1089,1,226,Slc51a,1,0.99998784,
10885,1653,277,1,226,Apob,45,0.99939823,
10886,1632,1157,1,226,Ptger4,153,0.9999914,
10887,103,509,1,226,Apob,45,0.9999597,
10888,1690,821,1,226,Neat1,49,1.0,
10889,48,593,1,226,Slc51a,1,0.99999297,
10890,1938,819,1,226,Txndc5,5,1.0,
10891,1218,1061,1,226,Apob,45,0.564098,
10892,663,978,1,226,background,266,0.7855119,
10893,1779,207,1,226,Slc51a,1,0.76058656,
10894,1633,1343,1,226,Txndc5,5,0.9999727,
10895,636,1127,1,226,background,266,0.95346826,
10896,554,1469,1,226,Ccnl2,47,0.6680682,
10897,1196,250,1,226,Slc51a,1,0.9999504,
10898,1942,635,1,226,Txndc5,5,1.0,
10899,928,195,1,226,Cd3e,68,0.999998,
10900,1956,784,1,226,Txndc5,5,0.99701023,
10901,1687,264,1,226,Maoa,2,0.8045546,
10902,668,737,1,226,background,266,0.50231594,
10903,1895,1279,1,226,Neat1,49,1.0,
10904,1931,1391,1,226,Apob,45,0.9999993,
10905,1712,1580,1,226,Apob,45,0.9999869,
10906,1898,1543,1,226,Apob,45,0.9992405,
10907,838,1666,1,226,Ada,48,0.7427411,
10908,1752,1076,1,226,Slc5a1,50,0.99999726,
10909,990,1557,1,226,Ada,48,1.0,
10910,654,1679,1,226,Smo,172,0.98739594,
10911,1232,1064,1,226,Fzd5,167,0.99999845,
10912,662,974,1,226,Sdc1,92,1.0,
10913,1549,1143,1,226,Tigit,78,0.5302318,
10914,921,385,1,226,Cd44,30,0.9999019,
10915,659,824,1,226,Slc51a,1,0.657216,
10916,1840,1573,1,226,Apob,45,0.99983716,
10917,754,1671,1,226,Neat1,49,1.0,
10918,64,240,1,226,Apob,45,0.99998975,
10919,1626,681,1,226,Slc51a,1,1.0,
10920,247,80,1,226,background,266,0.94774485,
10921,1643,641,1,226,Slc5a1,50,1.0,
10922,909,1578,1,226,Sdc1,92,0.99906784,
10923,807,1720,1,226,background,266,0.7920609,
10924,344,281,1,226,background,266,0.997799,
10925,1248,28,1,226,Slc51a,1,0.9994479,
10926,624,621,1,226,Apob,45,1.0,
10927,1179,1098,1,226,Tbxa2r,161,0.99655604,
10928,1208,270,1,226,Slc51a,1,0.8876135,
10929,1733,582,1,226,Slc51a,1,0.99999964,
10930,21,595,1,226,Slc51a,1,0.9530214,
10931,1889,1417,1,226,background,266,0.9913577,
10932,1157,1025,1,226,Fzd3,165,0.91805637,
10933,1796,1525,1,226,Ada,48,1.0,
10934,1740,228,1,226,Apob,45,0.99999976,
10935,885,395,1,226,Cd44,30,0.99992406,
10936,815,764,1,226,background,266,0.990054,
10937,1578,1224,1,226,background,266,0.9910251,
10938,744,1497,1,226,Sdc1,92,0.99997854,
10939,804,1666,1,226,background,266,0.7910288,
10940,627,742,1,226,Blank-13,254,0.5922232,
10941,1638,356,1,226,Slc5a1,50,0.99984205,
10942,1075,1414,1,226,Slc51a,1,0.988632,
10943,626,1249,1,226,Apob,45,0.93698317,
10944,1720,886,1,226,Apob,45,1.0,
10945,95,670,1,226,Fzd5,167,0.97885144,
10946,1675,279,1,226,Slc51a,1,0.9902886,
10947,1757,1109,1,226,Neat1,49,1.0,
10948,1005,543,1,226,C1qc,117,0.99991846,
10949,635,1339,1,226,Neat1,49,1.0,
10950,1100,182,1,226,Thy1,60,0.53054553,
10951,1644,1422,1,226,Ada,48,0.9999999,
10952,952,1755,1,226,background,266,0.90208894,
10953,1937,280,1,226,Slc51a,1,1.0,
10954,1876,1611,1,226,Tspan13,17,0.9999558,
10955,825,362,1,226,S1pr1,156,0.9491618,
10956,375,281,1,226,Slc5a1,50,0.99999964,
10957,1734,911,1,226,Apob,45,0.72993124,
10958,1755,712,1,226,Slc5a1,50,0.99977356,
10959,610,631,1,226,Slc51a,1,0.99972063,
10960,1716,1531,1,226,Apob,45,0.9998234,
10961,1337,485,1,226,Neat1,49,1.0,
10962,226,174,1,226,Slc51a,1,1.0,
10963,814,1782,1,226,background,266,0.99995327,
10964,5,717,1,226,Apob,45,0.9999832,
10965,1772,1521,1,226,Cspg4,61,0.5933572,
10966,1138,606,1,226,Mzb1,90,0.80956787,
10967,662,1288,1,226,Slc5a1,50,0.9999993,
10968,1872,948,1,226,Mpo,98,0.9541666,
10969,1726,155,1,226,Apob,45,0.9999976,
10970,1941,995,1,226,Acta2,59,0.9999974,
10971,1117,364,1,226,S1pr2,157,0.8443904,
10972,994,1677,1,226,background,266,0.9996233,
10973,1794,1597,1,226,Apob,45,0.99999976,
10974,807,1756,1,226,Apob,45,0.9962685,
10975,1899,1121,1,226,Tspan13,17,1.0,
10976,821,1478,1,226,Ifnar1,75,0.52428657,
10977,950,741,1,226,Adgrd1,36,0.9999999,
10978,637,557,1,226,Neat1,49,1.0,
10979,45,177,1,226,Sdc1,92,0.9999652,
10980,1661,641,1,226,Slc5a1,50,0.9714162,
10981,54,203,1,226,Slc51a,1,0.9997569,
10982,735,1082,1,226,Sdc1,92,0.7114192,
10983,734,1624,1,226,Fzd6,169,0.6082741,
10984,924,1639,1,226,Apob,45,1.0,
10985,934,374,1,226,Acta2,59,0.9999927,
10986,641,1146,1,226,Slc51a,1,0.9999999,
10987,1155,1104,1,226,Ccnl2,47,0.9999052,
10988,587,609,1,226,Slc51a,1,0.87364054,
10989,856,663,1,226,H2-Eb1,104,0.8171069,
10990,1927,247,1,226,Apob,45,0.9999865,
10991,1591,1404,1,226,Neat1,49,1.0,
10992,303,294,1,226,background,266,0.9993782,
10993,678,512,1,226,background,266,0.9823209,
10994,1805,1046,1,226,Neat1,49,1.0,
10995,621,1429,1,226,Tspan13,17,1.0,
10996,1960,429,1,226,Txndc5,5,0.99999666,
10997,288,272,1,226,Slc51a,1,0.9999833,
10998,1709,1180,1,226,Klk1,6,1.0,
10999,1863,563,1,226,Itgae,84,0.99752456,
11000,776,1707,1,226,Net1,46,0.9999999,
11001,1686,878,1,226,Apob,45,0.9999908,
11002,1851,653,1,226,Marcksl1,56,1.0,
11003,1341,370,1,226,Slc51a,1,0.9999995,
11004,452,406,1,226,Slc5a1,50,1.0,
11005,1763,1613,1,226,Apob,45,0.8154831,
11006,672,1590,1,226,Net1,46,0.9541923,
11007,1739,1406,1,226,Slc51a,1,0.5190081,
11008,940,381,1,226,Cd14,116,0.9204797,
11009,1841,731,1,226,Lgr5,9,0.9997534,
11010,725,1562,1,226,Ada,48,0.9991779,
11011,1343,306,1,226,Apob,45,0.999998,
11012,1016,1555,1,226,Apob,45,0.9973387,
11013,1776,1563,1,226,Apob,45,0.9999641,
11014,1674,746,1,226,background,266,0.73440516,
11015,1615,1367,1,226,Ada,48,0.999998,
11016,1732,143,1,226,Maoa,2,0.99999833,
11017,1689,631,1,226,Slc5a1,50,0.76947474,
11018,1350,9,1,226,background,266,0.9286062,
11019,1643,690,1,226,background,266,0.99991226,
11020,678,541,1,226,Slc5a1,50,1.0,
11021,1647,640,1,226,Apob,45,0.99991894,
11022,1052,1563,1,226,Apob,45,0.99913675,
11023,1781,1087,1,226,Acta2,59,0.9991141,
11024,664,983,1,226,Apob,45,0.9999944,
11025,874,1597,1,226,Itgae,84,0.9931397,
11026,1828,1554,1,226,Neat1,49,0.9999027,
11027,345,428,1,226,Slc51a,1,0.9974381,
11028,1326,3,1,226,Ccnl2,47,0.9996587,
11029,1910,573,1,226,Cd3e,68,1.0,
11030,74,324,1,226,Klk1,6,0.677714,
11031,1755,1295,1,226,Cd44,30,1.0,
11032,817,1682,1,226,Ada,48,0.9655915,
11033,1258,208,1,226,Slc51a,1,0.9999994,
11034,1731,239,1,226,Sdc1,92,0.9999981,
11035,1309,19,1,226,Slc5a1,50,0.9999988,
11036,1012,1582,1,226,background,266,0.9995005,
11037,673,486,1,226,Slc5a1,50,1.0,
11038,1858,250,1,226,Txndc5,5,0.99999785,
11039,1705,1305,1,226,Htr6,206,0.8374436,
11040,1905,1429,1,226,Slc5a1,50,1.0,
11041,1963,337,1,226,Slc51a,1,0.9999999,
11042,1140,90,1,226,Tspan13,17,0.9999999,
11043,601,1271,1,226,Slc51a,1,0.9999994,
11044,284,231,1,226,Maoa,2,1.0,
11045,565,1308,1,226,Apob,45,0.8093617,
11046,723,1805,1,226,background,266,0.9999596,
11047,36,121,1,226,Fzd3,165,0.8117073,
11048,1732,1081,1,226,Txndc5,5,0.76390314,
11049,823,736,1,226,Adgrf5,23,0.99998593,
11050,886,732,1,226,Txndc5,5,0.99995255,
11051,1218,1038,1,226,Apob,45,0.9996088,
11052,603,603,1,226,Maoa,2,0.9998946,
11053,1638,638,1,226,background,266,0.98702115,
11054,1134,579,1,226,background,266,0.8893767,
11055,1728,301,1,226,Slc51a,1,1.0,
11056,62,585,1,226,Apob,45,0.98133504,
11057,756,1627,1,226,Ffar2,128,0.99972457,
11058,1321,605,1,226,Maoa,2,0.97151077,
11059,1255,432,1,226,background,266,0.6939408,
11060,945,696,1,226,Acta2,59,0.99999976,
11061,1932,1430,1,226,Ada,48,0.97568685,
11062,1370,630,1,226,Neat1,49,1.0,
11063,613,1382,1,226,Maoa,2,0.5130027,
11064,1645,340,1,226,Slc51a,1,1.0,
11065,1719,135,1,226,Blank-18,259,0.85148597,
11066,1029,1400,1,226,Sdc1,92,0.8720485,
11067,1700,663,1,226,Jaml,11,0.9181081,
11068,1806,1021,1,226,Neat1,49,1.0,
11069,34,693,1,226,Tspan13,17,0.7746329,
11070,707,1442,1,226,Chrm4,176,0.99066144,
11071,699,936,1,226,background,266,0.9258381,
11072,1326,492,1,226,Sdc1,92,0.8635179,
11073,1709,177,1,226,Slc51a,1,0.99999964,
11074,766,1698,1,226,Nes,66,0.8827945,
11075,1619,643,1,226,Fzd5,167,0.9720847,
11076,1700,1568,1,226,Apob,45,0.99999785,
11077,592,1423,1,226,Maoa,2,0.99999774,
11078,966,1398,1,226,background,266,0.5406905,
11079,690,1261,1,226,S1pr2,157,0.9960731,
11080,346,400,1,226,Slc51a,1,0.9941645,
11081,1780,1599,1,226,Apob,45,0.9858919,
11082,1663,162,1,226,Txndc5,5,0.99999034,
11083,1896,1299,1,226,Ifnar1,75,0.6076864,
11084,1868,478,1,226,background,266,0.9999548,
11085,1036,321,1,226,Cd3e,68,0.9804617,
11086,79,424,1,226,Nlrp6,52,1.0,
11087,725,1570,1,226,Ada,48,0.9839564,
11088,1579,1468,1,226,Gpr55,142,0.83976203,
11089,918,418,1,226,Acta2,59,1.0,
11090,1936,1395,1,226,Sdc1,92,0.9999919,
11091,1891,989,1,226,Lgr5,9,0.990391,
11092,1832,1633,1,226,Apob,45,0.9989309,
11093,1050,1569,1,226,Slc51a,1,0.9999529,
11094,1616,1470,1,226,Ada,48,0.9999999,
11095,1928,1325,1,226,Slc5a1,50,0.9994541,
11096,1893,251,1,226,Slc51a,1,1.0,
11097,1093,314,1,226,C1qc,117,0.99999774,
11098,812,911,1,226,Mpo,98,0.60302126,
11099,679,1242,1,226,Slc5a1,50,0.7573736,
11100,617,809,1,226,background,266,0.9994485,
11101,1589,1382,1,226,Apob,45,0.9547322,
11102,349,350,1,226,background,266,0.9994375,
11103,1621,1333,1,226,Klk1,6,0.60354424,
11104,1127,359,1,226,Cd44,30,1.0,
11105,341,11,1,226,Txndc5,5,1.0,
11106,966,284,1,226,Ptger4,153,1.0,
11107,679,1207,1,226,Slc51a,1,0.99960464,
11108,650,961,1,226,Maoa,2,0.9999881,
11109,835,610,1,226,Cps1,4,0.54857045,
11110,77,638,1,226,Slc51a,1,0.99999917,
11111,492,474,1,226,Taar6,211,0.83583176,
11112,126,645,1,226,background,266,0.9975197,
11113,970,1756,1,226,background,266,0.8256091,
11114,1684,1301,1,226,Tspan13,17,1.0,
11115,1909,1397,1,226,Fzd5,167,0.9999635,
11116,624,711,1,226,Apob,45,1.0,
11117,1703,1089,1,226,Apob,45,0.9997075,
11118,1759,1604,1,226,Ada,48,0.99976474,
11119,913,1682,1,226,Slc51a,1,0.9966853,
11120,1638,726,1,226,background,266,0.9396464,
11121,918,1657,1,226,Ada,48,0.99345547,
11122,1963,416,1,226,Txndc5,5,1.0,
11123,1913,994,1,226,Acta2,59,0.99999535,
11124,1929,1006,1,226,Sox4,20,1.0,
11125,1719,1124,1,226,Lpar3,137,0.99999714,
11126,1667,669,1,226,Neat1,49,1.0,
11127,1072,1380,1,226,Lpar3,137,0.9990527,
11128,234,319,1,226,Slc51a,1,0.99999475,
11129,679,1601,1,226,Ada,48,1.0,
11130,1614,1426,1,226,Neat1,49,1.0,
11131,76,89,1,226,Slc51a,1,0.9999999,
11132,1719,582,1,226,Lpar1,135,1.0,
11133,56,148,1,226,Slc51a,1,0.9998977,
11134,1794,1096,1,226,Neat1,49,0.68810123,
11135,1215,410,1,226,Slc5a1,50,0.99800986,
11136,523,403,1,226,Slc5a1,50,0.9109653,
11137,1163,1130,1,226,Slc51a,1,1.0,
11138,627,948,1,226,Apob,45,0.99999976,
11139,1909,442,1,226,background,266,0.99987423,
11140,1943,1213,1,226,background,266,0.99958855,
11141,1046,485,1,226,Sdc1,92,1.0,
11142,1725,252,1,226,Slc51a,1,1.0,
11143,902,853,1,226,Marcksl1,56,0.6044743,
11144,98,560,1,226,Slc51a,1,0.98856634,
11145,1640,274,1,226,Slc51a,1,0.9999708,
11146,881,1671,1,226,Apob,45,0.83147454,
11147,1793,263,1,226,Lct,44,0.9965198,
11148,824,300,1,226,C1qb,110,0.7835503,
11149,319,367,1,226,Slc51a,1,0.9980794,
11150,1223,1109,1,226,Apob,45,0.99999964,
11151,955,1565,1,226,Neat1,49,1.0,
11152,632,859,1,226,Slc51a,1,1.0,
11153,902,211,1,226,Cd3e,68,0.99583083,
11154,1728,1533,1,226,Blank-13,254,0.99290645,
11155,993,1579,1,226,Ada,48,0.99996233,
11156,772,636,1,226,Txndc5,5,1.0,
11157,754,501,1,226,Sdc1,92,0.7659858,
11158,1216,195,1,226,Slc51a,1,1.0,
11159,20,304,1,226,Txndc5,5,0.9999974,
11160,761,1033,1,226,Tbxa2r,161,0.97660977,
11161,1353,342,1,226,Slc51a,1,0.9996753,
11162,71,529,1,226,Slc51a,1,0.99975187,
11163,848,1760,1,226,H2-Eb1,104,0.98860735,
11164,664,1199,1,226,Apob,45,0.9400646,
11165,1317,428,1,226,Cd44,30,0.99586064,
11166,1845,1575,1,226,Hrh1,192,0.885768,
11167,917,1491,1,226,Jaml,11,0.99927944,
11168,562,1448,1,226,Ada,48,1.0,
11169,1367,480,1,226,Apob,45,0.99999917,
11170,872,1664,1,226,Apob,45,0.9958923,
11171,1813,593,1,226,Itgae,84,0.9999863,
11172,1641,758,1,226,background,266,0.9999567,
11173,1012,1418,1,226,Ada,48,0.9189983,
11174,1672,218,1,226,Apob,45,0.99986887,
11175,731,1101,1,226,S100b,65,0.69980395,
11176,1737,1433,1,226,Apob,45,0.97919285,
11177,1767,929,1,226,background,266,0.8447368,
11178,1779,165,1,226,Apob,45,0.988162,
11179,650,1512,1,226,background,266,0.985911,
11180,781,1737,1,226,Neat1,49,0.9350566,
11181,1809,235,1,226,Plb1,40,0.999387,
11182,816,1657,1,226,Lpar3,137,0.56800336,
11183,775,1703,1,226,background,266,0.8112938,
11184,431,274,1,226,Ptger4,153,0.9999999,
11185,1791,812,1,226,Slc5a1,50,0.99954647,
11186,1742,569,1,226,background,266,0.9999596,
11187,526,272,1,226,Icos,79,0.99789137,
11188,1421,1467,1,226,Neat1,49,1.0,
11189,704,1255,1,226,Slc51a,1,0.9999286,
11190,1304,394,1,226,Neat1,49,0.99992716,
11191,1908,1109,1,226,Ifnar1,75,0.9999999,
11192,1033,1134,1,226,S1pr2,157,0.6701747,
11193,979,1395,1,226,Tspan13,17,0.9999925,
11194,1730,885,1,226,Sdc1,92,0.8965212,
11195,1300,101,1,226,Slc5a1,50,0.99934584,
11196,1039,958,1,226,background,266,0.9754204,
11197,1618,1181,1,226,background,266,0.8233986,
11198,1045,1371,1,226,Neat1,49,0.99996376,
11199,89,547,1,226,Slc51a,1,0.99996746,
11200,1504,1399,1,226,Tigit,78,0.9883614,
11201,683,546,1,226,Slc5a1,50,1.0,
11202,669,1586,1,226,Ada,48,0.9372186,
11203,1017,1467,1,226,Neat1,49,1.0,
11204,1768,1625,1,226,Ifnar1,75,0.9999999,
11205,574,1305,1,226,Acta2,59,0.99998736,
11206,708,1359,1,226,Prf1,118,0.51820105,
11207,948,1631,1,226,Cd27,91,0.69399524,
11208,1177,1136,1,226,Slc51a,1,1.0,
11209,1117,994,1,226,Lrmp,12,0.9727429,
11210,1271,445,1,226,Slc5a1,50,0.91769093,
11211,1929,1018,1,226,Acta2,59,1.0,
11212,972,1455,1,226,S1pr2,157,0.91482157,
11213,739,1708,1,226,Ada,48,1.0,
11214,1789,123,1,226,Apob,45,0.99618196,
11215,1753,931,1,226,Slc51a,1,0.9999993,
11216,1734,916,1,226,Slc51a,1,0.99999905,
11217,1895,1458,1,226,Ada,48,0.9431169,
11218,1789,791,1,226,Ptgfr,154,0.9382115,
11219,767,1150,1,226,Neat1,49,0.99998,
11220,1875,1437,1,226,Ada,48,0.9999207,
11221,736,1164,1,226,Adgrd1,36,0.8114124,
11222,1050,416,1,226,Tspan13,17,1.0,
11223,903,743,1,226,Acta2,59,1.0,
11224,48,130,1,226,background,266,0.8843239,
11225,1727,44,1,226,Tnfrsf21,122,0.99987817,
11226,1820,594,1,226,Cd3e,68,0.9999722,
11227,673,1016,1,226,background,266,0.63613904,
11228,1606,1169,1,226,Slc51a,1,0.9970022,
11229,606,1573,1,226,background,266,0.985966,
11230,715,1512,1,226,Apob,45,0.99999654,
11231,752,1191,1,226,Slc51a,1,0.99997306,
11232,357,335,1,226,Slc5a1,50,1.0,
11233,1632,745,1,226,Marcksl1,56,1.0,
11234,17,372,1,226,Neat1,49,1.0,
11235,669,1280,1,226,background,266,0.9950782,
11236,46,358,1,226,Slc51a,1,0.99179137,
11237,204,232,1,226,Apob,45,0.5933872,
11238,1865,1497,1,226,Blank-13,254,0.9788084,
11239,1664,341,1,226,Slc51a,1,1.0,
11240,1026,1206,1,226,Neat1,49,1.0,
11241,656,1191,1,226,Blank-13,254,0.9560329,
11242,714,1612,1,226,background,266,0.9002379,
11243,1060,404,1,226,Txndc5,5,1.0,
11244,548,408,1,226,background,266,0.91059095,
11245,1766,281,1,226,Maoa,2,0.99999404,
11246,364,401,1,226,background,266,0.95066077,
11247,555,1308,1,226,Slc51a,1,0.9939388,
11248,298,204,1,226,Slc5a1,50,1.0,
11249,608,820,1,226,Slc51a,1,0.9708557,
11250,97,547,1,226,Slc5a1,50,0.99984086,
11251,611,1253,1,226,Apob,45,0.9928589,
11252,278,121,1,226,Txndc5,5,1.0,
11253,1863,1397,1,226,Marcksl1,56,0.99993587,
11254,706,1670,1,226,Ada,48,0.99998677,
11255,126,655,1,226,Slc5a1,50,1.0,
11256,1009,1388,1,226,Sdc1,92,0.9998553,
11257,614,319,1,226,background,266,0.9937698,
11258,580,1476,1,226,Apob,45,0.9999695,
11259,97,429,1,226,Vcan,109,0.9986771,
11260,597,606,1,226,Apob,45,0.99999917,
11261,1668,763,1,226,Ptger4,153,1.0,
11262,1202,1035,1,226,Neat1,49,0.99999595,
11263,1344,35,1,226,Slc51a,1,0.9996605,
11264,1233,40,1,226,Nlrp6,52,1.0,
11265,1925,1513,1,226,Ada,48,1.0,
11266,1028,806,1,226,Acta2,59,0.99999595,
11267,852,439,1,226,Neat1,49,0.9808092,
11268,1140,189,1,226,background,266,0.99965143,
11269,1666,526,1,226,Tnfrsf21,122,0.9955651,
11270,1129,1118,1,226,Slc51a,1,0.9999945,
11271,1639,1380,1,226,Nes,66,0.9307459,
11272,1696,822,1,226,Neat1,49,1.0,
11273,1820,624,1,226,background,266,0.9973465,
11274,288,349,1,226,Nlrp6,52,0.9999895,
11275,797,968,1,226,Ifnar1,75,0.5356768,
11276,648,1002,1,226,background,266,0.69647765,
11277,934,1695,1,226,Apob,45,0.89692914,
11278,848,136,1,226,background,266,0.9118963,
11279,1781,1433,1,226,Taar7d,218,0.89039993,
11280,1679,1408,1,226,Neat1,49,0.99970055,
11281,926,170,1,226,Smo,172,1.0,
11282,1935,370,1,226,Neat1,49,1.0,
11283,1732,1422,1,226,Apob,45,0.99627125,
11284,596,844,1,226,Slc51a,1,0.99997807,
11285,1049,1526,1,226,Apob,45,0.9949026,
11286,1031,1614,1,226,background,266,0.9998884,
11287,494,20,1,226,background,266,0.9999347,
11288,1593,6,1,226,Maoa,2,0.8947712,
11289,1352,665,1,226,Blank-13,254,0.80961055,
11290,1059,1257,1,226,background,266,0.8675593,
11291,1280,136,1,226,Ifnar1,75,0.7531893,
11292,256,80,1,226,Txndc5,5,0.9999858,
11293,1207,596,1,226,background,266,0.79349685,
11294,1728,1588,1,226,Apob,45,0.98953,
11295,1838,1560,1,226,Cd79b,89,0.7890551,
11296,1906,422,1,226,Neat1,49,1.0,
11297,1671,873,1,226,Apob,45,0.9999987,
11298,1241,105,1,226,background,266,0.6897966,
11299,1180,170,1,226,Apob,45,0.99491864,
11300,1923,884,1,226,Sdc1,92,1.0,
11301,1122,610,1,226,Sdc1,92,0.9285666,
11302,1874,920,1,226,Tspan13,17,0.9998797,
11303,1126,285,1,226,Vim,58,0.99999726,
11304,1913,1089,1,226,background,266,0.9988318,
11305,324,133,1,226,Txndc5,5,0.9999988,
11306,633,658,1,226,Slc51a,1,0.99999714,
11307,1656,663,1,226,Neat1,49,0.9999988,
11308,1273,486,1,226,Slc5a1,50,0.7975519,
11309,1216,530,1,226,Fzd4,166,0.79868937,
11310,645,1537,1,226,Slc51a,1,0.9999999,
11311,1162,1111,1,226,Ccnl2,47,0.83789,
11312,1736,1544,1,226,Ada,48,0.9999999,
11313,1728,576,1,226,H2-Eb1,104,0.8729486,
11314,1663,1319,1,226,Cadm1,119,0.9963819,
11315,450,7,1,226,Slc5a1,50,0.98107225,
11316,710,764,1,226,Ifnar1,75,0.7097582,
11317,1843,1054,1,226,Ptger4,153,0.9999182,
11318,1197,1170,1,226,background,266,0.9996791,
11319,665,546,1,226,Slc51a,1,0.99997663,
11320,878,1468,1,226,Acta2,59,0.9999995,
11321,1278,232,1,226,Slc51a,1,0.9999951,
11322,716,1746,1,226,Ada,48,1.0,
11323,1886,1155,1,226,C1qb,110,0.999972,
11324,1330,520,1,226,Cd4,69,0.91627944,
11325,667,854,1,226,background,266,0.9408353,
11326,221,310,1,226,background,266,0.9999267,
11327,1736,1587,1,226,Marcksl1,56,1.0,
11328,1377,41,1,226,Slc51a,1,1.0,
11329,1022,1619,1,226,Tm4sf4,15,0.5207032,
11330,225,159,1,226,Apob,45,0.9999491,
11331,680,1478,1,226,background,266,0.9493198,
11332,563,1339,1,226,Slc51a,1,0.9900394,
11333,1849,1455,1,226,Ada,48,1.0,
11334,1860,277,1,226,Neurog3,18,0.89848226,
11335,1650,173,1,226,Sdc1,92,0.99241275,
11336,48,370,1,226,Sdc1,92,0.9322153,
11337,750,1657,1,226,Neat1,49,1.0,
11338,668,1220,1,226,Apob,45,0.99999845,
11339,663,1684,1,226,Fzd1,162,0.562137,
11340,1663,203,1,226,Slc51a,1,0.99987686,
11341,1726,723,1,226,Apob,45,0.84053177,
11342,114,471,1,226,Maoa,2,0.96223,
11343,1741,725,1,226,Htr6,206,0.874997,
11344,699,1711,1,226,Tspan13,17,0.99999356,
11345,565,227,1,226,Itgae,84,0.99872595,
11346,232,206,1,226,Slc51a,1,0.99614596,
11347,982,1538,1,226,Lrmp,12,0.9149193,
11348,1196,1087,1,226,Slc51a,1,0.99996364,
11349,1768,778,1,226,Ifnar1,75,0.7260243,
11350,1809,821,1,226,Net1,46,0.9999703,
11351,652,1287,1,226,background,266,0.99991965,
11352,498,305,1,226,Neat1,49,1.0,
11353,1231,45,1,226,Slc51a,1,0.99999094,
11354,286,307,1,226,Slc5a1,50,0.52514595,
11355,578,1265,1,226,Slc5a1,50,0.90232503,
11356,649,464,1,226,Maoa,2,0.97312254,
11357,755,1766,1,226,Fzd5,167,0.9995696,
11358,1663,1374,1,226,Ada,48,0.9999999,
11359,1712,764,1,226,Neat1,49,0.99999225,
11360,678,891,1,226,Neat1,49,1.0,
